,name,business_status,PLZ,formatted_address,lat,lng
2345,Mosonyi Gesellschaft m.b.H.,OPERATIONAL,7151,"Bahnstraße 102, 7151 Wallern im Burgenland",47.7336111,16.9319444
2346,Mosonyi,OPERATIONAL,7152,"Mühlgasse 1, 7152 Pamhagen",47.7009002,16.9073897
2347,Lagerhaus Genol Tankstelle,OPERATIONAL,7152,"Bahnstraße 46, 7152 Pamhagen",47.7029345,16.9029844
2348,Bruck Josef GmbH,OPERATIONAL,7161,"Seestraße 1, 7161 St. Andrä am Zicksee",47.7841678,16.9275166
2349,Lagerhaus Genol Tankstelle,OPERATIONAL,7161,"Rubenpl., 7161 St. Andrä am Zicksee",47.782499,16.945836
2350,Lagerhaus Genol Tankstelle,OPERATIONAL,7162,"Lagerpl. 2, 7162 Tadten",47.7639063,16.9899266
2351,Bors Tankstelle,OPERATIONAL,7162,"Obere Hauptstraße 63, 7162 Tadten",47.76582,16.98372
2352,Independent,OPERATIONAL,7163,"Kindergartengasse 14, 7163 Andau",47.7761586,17.0343632
2353,Martin Mosonyi GmbH,OPERATIONAL,7163,"Dammweg 14, 7163 Andau",47.76737259999999,17.0278239
2354,Turmöl Quick,OPERATIONAL,7201,"Hauptstraße 140, 7201 Neudörfl",47.8007285,16.2823708
2355,tankpool24,OPERATIONAL,7201,"Bickfordstraße 6, 7201 Neudörfl",47.7913793,16.2911733
2356,tankstelle Bad Sauerbrunn,OPERATIONAL,7202,"Hallischengasse 7-5, 7202 Bad Sauerbrunn",47.7779187,16.3215426
2357,Lagerhaus Genol Tankstelle,OPERATIONAL,7203,"Sauerbrunnerstraße 17, 7203 Wiesen",47.740748,16.3378921
2358,Turmöl Quick,OPERATIONAL,7210,"Bahnstraße 30, 7210 Mattersburg",47.7366631,16.4047926
2359,Treibstoffparadies Mattersburg,OPERATIONAL,7210,"Arenapl. 6, 7210 Mattersburg",47.7479989,16.4192753
2360,BFT,OPERATIONAL,7210,"Wiener Straße 18C3, 7210 Mattersburg",47.7406066,16.3940466
2361,Diskont-Tankstelle,OPERATIONAL,7210,"Fachmarktzentrum 2, 7210 Mattersburg",47.7299735,16.4128702
2362,OMV,OPERATIONAL,7210,"Michael Koch-Straße 65, 7210 Mattersburg",47.7406754,16.4084983
2363,IQ Tankstelle,OPERATIONAL,7210,"Felixstraße 2-12, 7210 Mattersburg",47.73584899999999,16.407651
2364,JET Tankstelle,OPERATIONAL,7210,"Fachmarktzentrum 3 A, 7210 Mattersburg",47.731865,16.412426
2365,DISKONT Tankstelle am HOFER Parkplatz,OPERATIONAL,7210,"Fachmarktzentrum 2 (am HOFER Parkplatz, 7210 Mattersburg",47.729974,16.41286
2366,Tankstelle & KFZ-Technik Franta,OPERATIONAL,7222,"Höhenstraße 2a, 7222 Rohrbach bei Mattersburg",47.7021514,16.4310955
2367,Socar Tankstelle Dorner,OPERATIONAL,7301,"Hauptstraße 85, 7301 Deutschkreutz",47.597652,16.6278979
2368,Lagerhaus Genol Tankstelle,OPERATIONAL,7304,"Martin-Mersich-Straße 8, 7304 Großwarasdorf",47.538084,16.5612562
2369,Lagerhaus Genol Tankstelle,OPERATIONAL,7312,"Hauptstraße 99, 7312 Horitschon",47.5912959,16.5398671
2370,Diskont Tankstelle Pöltl Edmund,OPERATIONAL,7312,"Hofstatt 21, 7312 Horitschon",47.5906524,16.5793827
2371,Tanktreff Prokopetz,OPERATIONAL,7322,"Obere Gaberling 1, 7322 Lackenbach",47.5829662,16.4610811
2372,PPSkont,OPERATIONAL,7331,"Hauptstraße 98, 7331 Weppersdorf",47.5760792,16.4266574
2373,Turmöl Quick,OPERATIONAL,7341,"Hauptstraße 78, 7341 Markt St. Martin",47.5591902,16.4325586
2374,Tankstelle Neutal,OPERATIONAL,7343,"beim Technologizentrum, 7343 Neutal",47.5385655,16.4327574
2375,tankpool24,OPERATIONAL,7343,"Draßmarkter, 7343 Neutal",47.54210399999999,16.4367304
2376,Landestankstelle,OPERATIONAL,7343,7343 Neutal,47.53760279999999,16.4321489
2377,Tanken an der S31,OPERATIONAL,7343,"Werner von Siemens-Straße 1, 7343 Neutal",47.53826189999999,16.4330285
2378,DISKONT Tankstelle (HOFER Parkplatz),OPERATIONAL,7344,"Burgenlandstraße /B50, 7344 Stoob",47.5145239,16.4885299
2379,Lagerhaus Genol Tankstelle,OPERATIONAL,7350,"Eisenstädter Str. 24, 7350 Oberpullendorf",47.4991041,16.5123905
2380,OMV,OPERATIONAL,7350,"Stoob-Süd 6, 7350 Oberpullendorf",47.50957,16.50023
2381,Tanke Blaguss,OPERATIONAL,7350,"Wr. Str. 26, 7350 Oberpullendorf",47.5084347,16.5035961
2382,Diskont Tankstelle,OPERATIONAL,7350,"Günser Str. 1, 7350 Oberpullendorf",47.4947027,16.5106998
2383,2Rad Rainer,OPERATIONAL,7350,"Günser Str. 1, 7350 Oberpullendorf",47.4947382,16.5108331
2384,Sonnentank Tankstelle Lutzmannsburg,OPERATIONAL,7361,"Hauptstraße 13, 7361 Lutzmannsburg",47.4632003,16.6337926
2385,Lagerhaus Genol Tankstelle,OPERATIONAL,7361,"Hauptstraße 3, 7361 Lutzmannsburg",47.463362,16.6321502
2386,Lagerhaus Genol Tankstelle,OPERATIONAL,7372,"Herrschaftsgarten, 7372 Draßmarkt",47.5084379,16.3944688
2387,Turmöl Tankstelle Loibl,OPERATIONAL,7373,"Bundesstraße 50, 7373 Piringsdorf",47.4479155,16.418025
2388,Fahrrad-Ladestation 6-Fach,OPERATIONAL,7400,"Grazerstraße 8, 7400 Oberwart",47.2923068,16.2056465
2389,Turmöl Quick,OPERATIONAL,7400,"Wienerstraße 52, 7400 Oberwart",47.2929245,16.2067576
2390,OMV,OPERATIONAL,7400,"Grazerstraße 123, 7400 Oberwart",47.2829937,16.1854714
2391,JET Tankstelle,OPERATIONAL,7400,"Steinamangerer Str. 189, 7400 Oberwart",47.273995,16.234407
2392,Eni,OPERATIONAL,7400,"Industriestraße 49, 7400 Oberwart",47.3049177,16.1922931
2393,ARTNER,OPERATIONAL,7410,"u. Hauptstraße 1, 7410 Loipersdorf-Kitzladen",47.3362855,16.077924
2394,M3,OPERATIONAL,7411,"Hauptstrasse 5, 7411 Markt Allhau",47.2892101,16.0815182
2395,Tankstelle Markt Allhau,OPERATIONAL,7411,"Kemetweg 60c, 7411 Markt Allhau",47.2892158,16.0815446
2396,F.Leitner,OPERATIONAL,7411,"Kemetweg 58, 7411 Markt Allhau",47.27179659999999,16.0882609
2397,tankpool24,OPERATIONAL,7411,"Kemetweg 508, 7411 Markt Allhau",47.2713843,16.0883267
2398,Tankstelle,OPERATIONAL,7412,"Wolfau 403, 7412 Wolfau",47.2564542,16.0896043
2399,Independent,OPERATIONAL,7422,"u. Hauptstraße 153, 7422 Riedlingsdorf",47.337145,16.1449832
2400,Turmöl mit Nah&Frisch Punkt,OPERATIONAL,7423,"Steinamangerstraße 8, 7423 Pinkafeld",47.36352360000001,16.1250026
2401,Avanti,OPERATIONAL,7423,"Wr. Str. 8, 7423 Pinkafeld",47.37440000000001,16.12554
2402,Agip,OPERATIONAL,7423,"Wr. Str. 52, 7423 Pinkafeld",47.37916500000001,16.1222372
2403,Ing. Franz Simon GmbH,OPERATIONAL,7423,"Wr. Str. 72, 7423 Pinkafeld",47.381685,16.1202123
2404,Eni Tankstelle,CLOSED_PERMANENTLY,7423,"Wr. Str. 52, 7423 Pinkafeld",47.37904899999999,16.1221361
2405,Lagerhaus Genol Tankstelle,OPERATIONAL,7425,"Sixtinastraße 36, 7425 Wiesfleck",47.37053359999999,16.1532415
2406,Shell,OPERATIONAL,7431,"Jormannsdorfer-Straße 52, 7431 Bad Tatzmannsdorf",47.3455345,16.2240154
2407,Restaurant Gasthaus Treiber,OPERATIONAL,7431,"Jormannsdorfer-Straße 52, 7431 Bad Tatzmannsdorf",47.3453369,16.2241191
2408,Stöckl,OPERATIONAL,7433,"Mariasdorf Landesstraße, 7433 Mariasdorf",47.36773909999999,16.2396831
2409,Turmöl Quick,OPERATIONAL,7433,"Mariasdorf 54a, 7433 Mariasdorf",47.3633124,16.2405874
2410,Stöckl,OPERATIONAL,7433,"Mariasdorf 51, 7433 Mariasdorf",47.3639888,16.2399577
2411,Automaten-Tankstelle Stöckl,OPERATIONAL,7434,"Hauptstraße 54, 7434 Bernstein",47.4065405,16.2609748
2412,Eni Lockenhaus,OPERATIONAL,7442,"Wienerstraße 28-30, 7442 Lockenhaus",47.4105479,16.4152955
2413,Diskont Tankestelle Polster,OPERATIONAL,7461,"Goberling 65, 7461 Stadtschlaining",47.3624982,16.2841325
2414,Diskont Tankstelle,OPERATIONAL,7464,"Nr 215, 7464 Markt Neuhodis",47.2923145,16.3952466
2415,Lagerhaus Genol Tankstelle,OPERATIONAL,7471,"Gewerbepark 33, 7471 Rechnitz",47.2808641,16.4433271
2416,OMV,OPERATIONAL,7471,"Bahnhofstraße 11a, 7471 Rechnitz",47.3026555,16.4424012
2417,A1 Tankstelle,OPERATIONAL,7502,"Gewerbepark 10, 7502 Unterwart",47.2723013,16.2364391
2418,Shell,OPERATIONAL,7503,"Güssingerstraße 1A, 7503 Großpetersdorf",47.23086900000001,16.3226649
2419,Diskont Tankstelle Großpetersdorf,OPERATIONAL,7503,"Schlainingerstraße 3, 7503 Großpetersdorf",47.24309479999999,16.3124732
2420,Diskont-Tankstelle Gabriel,OPERATIONAL,7512,"Obere Hauptstraße 25, 7512 Kohfidisch",47.1774171,16.3530381
2421,BP,OPERATIONAL,7522,"Lindenstraße 35, 7522 Strem",47.0473206,16.4093303
2422,Turmöl,OPERATIONAL,7522,"Lindenstraße 35, 7522 Strem",47.0472158,16.4093022
2423,Eni gas station Kemeten,OPERATIONAL,7531,"Steinbrückl 14, 7531 Kemeten",47.2759103,16.1560278
2424,Diskont,OPERATIONAL,7531,"Bundesstraße 24, 7531 Kemeten",47.2486758,16.152641
2425,Avanti,OPERATIONAL,7531,"Steinbrückl 12a, 7531 Kemeten",47.2748139,16.1580011
2426,Turmöl,OPERATIONAL,7534,"Olbendorf 343, 7534 Olbendorf",47.187885,16.203436
2427,Turmöl Quick,OPERATIONAL,7537,"Obere Hauptstraße 174, 7537 Neuberg im Burgenland",47.1846639,16.2479091
2428,eni Güssing,OPERATIONAL,7540,"Wr. Str. 2A, 7540 Güssing",47.0647013,16.3254985
2429,Birdies,OPERATIONAL,7540,"Schulstraße 21, 7540 Güssing",47.0631116,16.3213513
2430,Turmöl,OPERATIONAL,7540,"Grazer Str. 54-56, 7540 Güssing",47.0473726,16.3181305
2431,Landestankstelle run by Luisser,OPERATIONAL,7540,"Wr. Str. 62, 7540 Güssing",47.077404,16.3201297
2432,AVIA,OPERATIONAL,7540,"Wr. Str. 12, 7540 Güssing",47.0696258,16.3223626
2433,BAG Ölmühle BetriebsgesmbH,OPERATIONAL,7540,"Wr. Str. 12a, 7540 Güssing",47.0699688,16.3233543
2434,Autohaus Weber Ges.m.b.H.,OPERATIONAL,7540,"Wr. Str. 12, 7540 Güssing",47.0696593,16.3222565
2435,Lagerhaus Genol Tankstelle,OPERATIONAL,7543,"Gewerbestraße 5, 7543 Kukmirn",47.0811455,16.2154577
2436,Turmöl Quick,OPERATIONAL,7551,"Wr. Str. 56, 7551 Stegersbach",47.168686,16.1631823
2437,Avanti,OPERATIONAL,7551,"Wr. Str. 3, 7551 Stegersbach",47.1616078,16.1646198
2438,Avi Heiligenkreuz im Lafnitztal,OPERATIONAL,7561,"Obere Hauptstraße 9, 7561 Heiligenkreuz im Lafnitztal",46.9884993,16.2575502
2439,BP Tankstelle Mag. Dr. Michaela Dvoulety,OPERATIONAL,7561,"Obere Hauptstraße 9, 7561 Heiligenkreuz im Lafnitztal",46.9884065,16.257498
2440,Spritkönig,OPERATIONAL,7563,"Gewerbepark 1, 7563 Königsdorf",47.0116295,16.1846745
2441,Country gas station run by Luisser,OPERATIONAL,7571,"Grazer Str. 34, 7571 Rudersdorf",47.0548261,16.1083869
2442,Lagerhaus Genol Tankstelle,OPERATIONAL,7571,"Grazer Str. 33, 7571 Rudersdorf",47.0544253,16.1102939
2443,bp,OPERATIONAL,8010,"Fröhlichgasse 45, 8010 Graz",47.05592009999999,15.4482837
2444,Turmöl mit SPAR express,OPERATIONAL,8010,"Conrad-von-Hötzendorf-Straße 135, 8010 Graz",47.0511121,15.4514709
2445,Spritkönig,OPERATIONAL,8010,"Elisabethstraße 78, 8010 Graz",47.0776158,15.4617484
2446,SOCAR,OPERATIONAL,8010,"Grabenstraße 166, 8010 Graz",47.0911998,15.4302598
2447,bp,OPERATIONAL,8010,"Münzgrabenstraße 121, 8010 Graz",47.0567785,15.4536076
2448,Rumpold,OPERATIONAL,8010,"Kasernstraße 14, 8010 Graz",47.052671,15.4431361
2449,OMV,OPERATIONAL,8010,"Heinrichstraße 91, 8010 Graz",47.0819553,15.4542734
2450,SOCAR Tankstelle - Plüddemanngasse,OPERATIONAL,8010,"Plüddemanngasse 99, 8010 Graz",47.0609408,15.4685733
2451,Socar Tankstelle,OPERATIONAL,8010,"Grabenstraße 166, 8010 Graz",47.0912506,15.430199
2452,Tank Roth ⛽,OPERATIONAL,8010,"Conrad-von-Hötzendorf-Straße 160, 8010 Graz",47.04866089999999,15.4523831
2453,JET Tankstelle,OPERATIONAL,8010,"Körösistraße 210, 8010 Graz",47.094203,15.4232059
2454,OMV,OPERATIONAL,8010,"Seebachergasse 8, 8010 Graz",47.0771579,15.4589595
2455,Gernot Adlmannseder KG,OPERATIONAL,8010,"Waltendorfer Hauptstraße 83, 8010 Graz",47.0665577,15.4778721
2456,eni ServiceStation,OPERATIONAL,8020,"Alte Poststraße 87, 8020 Graz",47.07658259999999,15.4073864
2457,BP Europa SE ZN BP Gas Austria,OPERATIONAL,8020,"Lastenstraße 1, 8020 Graz",47.081123,15.4145387
2458,Turmöl Quick,OPERATIONAL,8020,"Fabriksgasse 29, 8020 Graz",47.0593182,15.4265184
2459,Shell,OPERATIONAL,8020,"Reininghausstraße 63, 8020 Graz",47.0629387,15.3993914
2460,EnergySave,OPERATIONAL,8020,"Oeverseegasse, 8020 Graz",47.0642229,15.426817
2461,M3 Energy (Kohlhammer Bio-Diesel Vertriebs GmbH),OPERATIONAL,8020,"Karlauerstraße 42, 8020 Graz",47.0604934,15.4305714
2462,Doppler Mineralöle Gmbh,OPERATIONAL,8020,"Fabriksgasse 29, 8020 Graz",47.0591358,15.4265899
2463,Turmöl Quick,OPERATIONAL,8020,"Fabriksgasse, Lazarettgürtel 29, 8020 Graz",47.0591358,15.4265936
2464,OMV,OPERATIONAL,8020,"Alte Poststraße 234, 8020 Graz",47.05947,15.41386
2465,SOCAR Tankstelle - Fabriksgasse,OPERATIONAL,8020,"Fabriksgasse 20, 8020 Graz",47.0592923,15.4288753
2466,Fahrrad Service Box,OPERATIONAL,8020,"Lazarettgürtel 55, 8020 Graz",47.0601755,15.4285303
2467,F. Leitner / Sprint,OPERATIONAL,8020,"Elisabethinergasse 39, 8020 Graz",47.0672408,15.4274493
2468,SOCAR Eggenberger Gürtel,OPERATIONAL,8020,"Eggenberger Gürtel 70, 8020 Graz",47.06568069999999,15.4204223
2469,Sprint,OPERATIONAL,8020,"Kärntner Str. 30, 8020 Graz",47.06052649999999,15.4211258
2470,F. Leitner Mineralöle GmbH,OPERATIONAL,8020,"Kärntner Str. 4, 8020 Graz",47.0625136,15.4228037
2471,Dieseltankstelle Martin Möstl,OPERATIONAL,8061,"Willersdorfer Str. 67, 8061 St. Radegund bei Graz",47.1919088,15.5031514
2472,Tankstelle ALL in,OPERATIONAL,8062,"Grazer Str. 45, 8062 Kumberg",47.1441492,15.5483868
2473,Rumpold Eggersdorf,OPERATIONAL,8063,"Hauptstraße 2, 8063 Eggersdorf bei Graz",47.124039,15.610647
2474,EWA,OPERATIONAL,8071,"Fernitzer Str. 5, 8071 Hausmannstätten",46.9902919,15.5080998
2475,M3 gas station Maier oil trading floor,OPERATIONAL,8072,"Grazerstraße 24, 8072 Fernitz bei Graz",46.9745402,15.498189
2476,Elf,OPERATIONAL,8073,"Triester Str. 166, 8073 Feldkirchen bei Graz",46.99973689999999,15.4507091
2477,AS24 Osztrák Graz,OPERATIONAL,8073,8073 Feldkirchen bei Graz,47.0085,15.4405
2478,Top Tank,OPERATIONAL,8073,8073 Feldkirchen bei Graz,46.99358429999999,15.4548226
2479,F. Leitner,OPERATIONAL,8074,"Bahnhofstraße 1, 8074 Raaba",47.0298184,15.4945177
2480,Autohaus Fleck GmbH,OPERATIONAL,8074,"Bahnhofstraße 1, 8074 Raaba",47.029818,15.494518
2481,F. Leitner,OPERATIONAL,8075,"Harter S Str. 6, 8075 Hart bei Graz",47.043292,15.519458
2482,Eni,OPERATIONAL,8075,"Pachern-Hauptstraße 47, 8075 Hart bei Graz",47.0444775,15.5106582
2483,KFZ Krisper GmbH,OPERATIONAL,8077,"Bundesstraße 248, 8077 Gössendorf",46.9969386,15.4968272
2484,Genol,OPERATIONAL,8081,"Prosdorf 15, 8081 Heiligenkreuz am Waasen",46.9689241,15.5850305
2485,Eni Tankstelle Zach,OPERATIONAL,8081,"Marktpl. 24, 8081 Heiligenkreuz am Waasen",46.9565752,15.5847404
2486,BP,OPERATIONAL,8081,"Liebensdorf 36, 8081 Heiligenkreuz am Waasen",46.9822248,15.5656093
2487,Lagerhaus Tankstelle,OPERATIONAL,8083,"Mureckerstraße 15, 8083 St. Stefan im Rosental",46.9028186,15.7125098
2488,eni ServiceStation,OPERATIONAL,8083,"Mureckerstraße 31, 8083 St. Stefan im Rosental",46.90101569999999,15.7137303
2489,Rumpold Mettersdorf,OPERATIONAL,8092,"Saßbach 59, 8092 Mettersdorf am Saßbach",46.8057563,15.7113905
2490,Lagerhaus Genol Tankstelle,OPERATIONAL,8093,"Hauptstraße 254, 8093 St. Peter am Ottersbach",46.7978542,15.7615105
2491,Rumpold,OPERATIONAL,8093,"Peterspl. 5, 8093 St. Peter am Ottersbach",46.7996378,15.7605093
2492,Caldera,OPERATIONAL,8093,"Zehensdorf 42, 8093 St. Peter am Ottersbach",46.821117,15.737781
2493,bp,OPERATIONAL,8101,"Harter Str. 8, 8101 Gratkorn",47.1219525,15.3603411
2494,m3 tankstelle gratkorn,OPERATIONAL,8101,"Harter Str. 2, 8101 Gratkorn",47.1222504,15.3584844
2495,tankpool24,OPERATIONAL,8101,"Harter Str. 2, 8101 Gratkorn",47.1221502,15.3594152
2496,Rumpold,OPERATIONAL,8101,"Grazer Str. 33, 8101 Gratkorn",47.129888,15.3434198
2497,F. Leitner,OPERATIONAL,8102,"Semriacher Str. 1, 8102 Semriach",47.2168283,15.4037367
2498,A1 Tankstelle,OPERATIONAL,8111,"Gratweiner Str. 1, 8111 Judendorf-Straßengel",47.1153238,15.3463585
2499,F. Leitner,OPERATIONAL,8113,"St. Oswald 257, 8113 St. Oswald bei Plankenwarth",47.087187,15.2790034
2500,OIL! Tankstelle,OPERATIONAL,8120,"Grazerstraße 29, 8120 Peggau",47.1954503,15.3467203
2501,Jogrei,OPERATIONAL,8120,"Grazer Str. 23, 8120 Peggau",47.19950559999999,15.3461587
2502,W&P Cementi,OPERATIONAL,8120,"Alois Kern-Straße, 8120 Peggau",47.2155116,15.342465
2503,Maier Mineralölhandel Og,OPERATIONAL,8120,"Grazer Str. 23, 8120 Peggau",47.1994774,15.3460912
2504,Lagerhaus Genol Tankstelle,OPERATIONAL,8121,"Streicherstr. 3, 8121 Deutschfeistritz",47.1996512,15.3396867
2505,Lagerhaus Genol Tankstelle,OPERATIONAL,8124,"Gleinalmstraße 252, 8124 Übelbach",47.2247287,15.239171
2506,Lagerhaus Genol Tankstelle,OPERATIONAL,8130,"Mayr-Melnhof Str. 5, 8130 Frohnleiten",47.2671636,15.3255261
2507,F. Leitner,OPERATIONAL,8130,"Schrauding 12, 8130 Frohnleiten",47.2424975,15.3232317
2508,Heiz-Blitz Brennstoffe GmbH,OPERATIONAL,8130,"Badl 30, 8130 Frohnleiten",47.22846999999999,15.33961
2509,AS 24,OPERATIONAL,8132,"Brucker Schnellstraße, Gewerbestraße 2, 8132 Pernegg an der Mur",47.34335,15.34955
2510,Erhart SB-Center,OPERATIONAL,8141,"Thalerhofstraße 7, 8141 Unterpremstätten",46.9693961,15.4071381
2511,F. Leitner,OPERATIONAL,8141,"Hauptstraße 198, 8141 Unterpremstätten",46.9647175,15.4017726
2512,Eni,OPERATIONAL,8141,"Thalerhofstraße 70, 8141 Unterpremstätten",46.9737584,15.4266517
2513,OMV,OPERATIONAL,8143,"Autobahn A2 (Südautobahn) KM 190, 8143 Dobl",46.95939,15.38155
2514,Gas station,OPERATIONAL,8151,"Hitzendorf 134, 8151 Hitzendorf",47.0346495,15.3004047
2515,Autowaschanlage,OPERATIONAL,8151,"Hitzendorf 215, 8151 Hitzendorf",47.0315294,15.2984425
2516,Turmöl Quick,OPERATIONAL,8152,"Nr 16, 8152 Stallhofen",47.0510498,15.2191437
2517,Shell,OPERATIONAL,8160,"Gleisdorfer Str. 111, 8160 Weiz",47.20859309999999,15.6335552
2518,bp,OPERATIONAL,8160,"Gleisdorfer Str. 60, 8160 Weiz",47.2122767,15.6292918
2519,Shell,OPERATIONAL,8160,"Birkfelder Str. 63, 8160 Weiz",47.219478,15.6346342
2520,Strobl Discount Tankstelle,OPERATIONAL,8160,"Dr.-Karl-Widdmann-Straße 98, 8160 Weiz",47.2281659,15.6192327
2521,Landring Lagerhaus Genol Tankstelle,OPERATIONAL,8162,"Angerstr. 11, 8162 Passail",47.276411,15.5189497
2522,F. Leitner,OPERATIONAL,8162,"Arzberger Str. 14, 8162 Passail",47.28037639999999,15.5136411
2523,DieselQuelle,OPERATIONAL,8181,"Mühlgasse 285A, 8181 St. Ruprecht an der Raab",47.1575049,15.6639328
2524,Pfingstl Siegfried GmbH,OPERATIONAL,8181,"Mühlgasse 285, 8181 St. Ruprecht an der Raab",47.1575049,15.6639328
2525,Landring Lagerhaus Genol Tankstelle,OPERATIONAL,8181,"Unterfladnitz 70, 8181 St. Ruprecht an der Raab",47.1800806,15.6662048
2526,Tankstelle Wilfling,OPERATIONAL,8183,"Lebing 6, 8183 Floing",47.2497601,15.728349
2527,M+S Anger,OPERATIONAL,8184,"Umfahrungsstraße 4, 8184 Anger",47.2785666,15.6936774
2528,Roth Tankstelle,OPERATIONAL,8184,"Viertelfeistritz 46, 8184 Anger",47.2641084,15.6850987
2529,bp,OPERATIONAL,8184,"Umfahrungsstraße 4, 8184 Anger",47.2786826,15.6936937
2530,Landring Lagerhaus Genol Tankstelle,OPERATIONAL,8184,"Umfahrungsstraße 3, 8184 Anger",47.2779419,15.6925852
2531,Shell,OPERATIONAL,8190,"Bahnhofstraße 18, 8190 Birkfeld",47.3538739,15.6984607
2532,Fasching Diesel Diskont,OPERATIONAL,8190,"Weizer-Straße 11, 8190 Birkfeld",47.351788,15.696532
2533,Gesslbauer Diskont,OPERATIONAL,8190,"Waisenegg 121, 8190 Birkfeld",47.3809765,15.6780377
2534,Diskont-Tankstelle,OPERATIONAL,8190,"Waisenegg 121, 8190 Birkfeld",47.3810113,15.6781291
2535,Shell,OPERATIONAL,8191,"Weizerstraße 50, 8191 Koglhof",47.3177262,15.6916734
2536,A1-direkt Koglhof,OPERATIONAL,8191,"Weizerstraße 50, 8191 Koglhof",47.319964,15.693022
2537,Landring Lagerhaus Genol Tankstelle,OPERATIONAL,8192,"Strallegg 166, 8192 Strallegg",47.4095096,15.7185035
2538,eni Gas Station,OPERATIONAL,8200,"Franz-Josef-Straße 20, 8200 Gleisdorf",47.1022263,15.7134858
2539,Shell,OPERATIONAL,8200,"Hartberger Str. 54, 8200 Gleisdorf",47.1140572,15.7101648
2540,Rumpold,OPERATIONAL,8200,"Industriestraße 29, 8200 Gleisdorf",47.1100657,15.7000972
2541,JET Gas Station,OPERATIONAL,8200,"Weizer Str. 50, 8200 Gleisdorf",47.111821,15.704369
2542,No Name Gas Station,OPERATIONAL,8200,"Mühlgasse 79, 8200 Gleisdorf",47.0986314,15.7128492
2543,Lagerhaus Genol Tankstelle,OPERATIONAL,8200,"Bahnhofstraße 12, 8200 Gleisdorf",47.1021466,15.7035999
2544,OMV,OPERATIONAL,8200,"Grazer Str. 42, 8200 Gleisdorf",47.1056398,15.7011578
2545,GUSSMAGG GmbH,OPERATIONAL,8212,"Pischelsdorf 448, 8212 Pischelsdorf am Kulm",47.17332769999999,15.7881993
2546,Petrol station tire Huber,OPERATIONAL,8221,"Hirnsdorf 147, 8221 Hirnsdorf",47.1938197,15.8274779
2547,Landring Lagerhaus Genol Tankstelle,OPERATIONAL,8223,"Stubenberg 68, 8223 Stubenberg am See",47.2385449,15.7973345
2548,Derler Martin e.U.,OPERATIONAL,8223,"Vockenberg 72, 8223 Stubenberg am See",47.2342181,15.836001
2549,Lagerhaus Genol Tankstelle,OPERATIONAL,8224,"Kaindorf 26, 8224 Kaindorf bei Hartberg",47.223918,15.9078525
2550,OMV,OPERATIONAL,8224,"Hinterbüchl Weg 224, 8224 Kaindorf bei Hartberg",47.21909,15.90144
2551,Gschiel,OPERATIONAL,8224,"Kaindorf 340, 8224 Kaindorf bei Hartberg",47.2194952,15.9022593
2552,Shell,OPERATIONAL,8225,"Schloffereckstraße 413, 8225 Pöllau bei Hartberg",47.3096536,15.8305714
2553,Turmöl,OPERATIONAL,8225,"Grazer Str. 292, 8225 Pöllau bei Hartberg",47.2984471,15.8380128
2554,Lagerhaus Genol Tankstelle,OPERATIONAL,8225,"Obersaifen 141, 8225 Pöllau bei Hartberg",47.312224,15.8249045
2555,Shell,OPERATIONAL,8230,"Ressavarstraße 4, 8230 Hartberg",47.275721,15.9666204
2556,Eni,OPERATIONAL,8230,"Reservarstraße 50, 8230 Hartberg",47.28254039999999,15.975296
2557,Lagerhaus Genol Tankstelle,OPERATIONAL,8230,"Weidenstraße 17, 8230 Hartberg",47.2836047,15.9869862
2558,JET Tankstelle,OPERATIONAL,8230,"Ressavarstraße 31, 8230 Hartberg",47.28263,15.974683
2559,Lagerhaus Genol Tankstelle,OPERATIONAL,8230,"Ferdinand-Leihs-Straße 38, 8230 Hartberg",47.2817344,15.9870257
2560,DISKONT Tankstelle am HOFER Parkplatz,OPERATIONAL,8230,"Ferdinand-Leihs-Straße, am HOFER Parkplatz 53, 8230 Hartberg",47.2852844,15.9924321
2561,Die Autowascharena | Klaffenau,OPERATIONAL,8230,"Klaffenaustraße 23, 8230 Hartberg",47.28354359999999,16.0012975
2562,F. Leitner,OPERATIONAL,8230,"Gewerbepark Greinbach 273, 8230 Hartberg",47.3164447,15.9786256
2563,Zweirad Fuchs,OPERATIONAL,8232,"Grazer Str. 85, 8232 Grafendorf bei Hartberg",47.3279577,15.9909043
2564,M3,OPERATIONAL,8233,"Neustift an der Lafnitz 224, 8233 Lafnitz",47.369498,16.021069
2565,Shell,OPERATIONAL,8234,"Eichbergerstraße 171, 8234 Rohrbach an der Lafnitz",47.3912822,15.9945223
2566,A1 Tankstelle,OPERATIONAL,8240,"Hochstraße 271, 8240 Friedberg",47.4293146,16.0594174
2567,Magma Oil,OPERATIONAL,8240,"Stadtfeldweg 277, 8240 Friedberg",47.431076,16.0583109
2568,GLANZVOLL Tankstelle,OPERATIONAL,8241,"Am Gewerbepark 4, 8241 Dechantskirchen",47.4143522,16.0226393
2569,Lagerhaus Genol Tankstelle,OPERATIONAL,8243,"Geistbründlweg 3, 8243 Pinggau",47.4438799,16.0632341
2570,Eni Pinggau,OPERATIONAL,8243,"Gewerbegebiet Süd 2, 8243 Pinggau",47.4251917,16.0896541
2571,Shell,OPERATIONAL,8244,"L424, 8244 Schäffern",47.4792691,16.0940909
